transaction_id,is_fraud,Customer_Satisfaction_Score,Loyalty_Points_Earned
5b78e670424caa40256dacccc269b267,0,7,39
e38485b4e1fcb41671d7114fdae0bbee,0,2,244
b0e2d33ec664f8361ca720fe1bbbfc77,0,6,479
33d64e3cd5435392ca87aed74d1313f8,0,4,283
b20e7be408b85309a0ec7e1c95bd9b68,0,5,496
8e199cfcd7ea2834efb1b78e88f827bc,0,1,386
138f082c4123eea6d6153391433ba942,0,1,195
181cfd19298f185042620d4ccabd36c4,0,8,215
fff07e870f2bbf0ae3bd436f9f8491f9,0,8,58
0b97aa24f1b8bfa1400cd2b043fe7970,0,9,485
a96428b2b9d60a8de579972f3154b5c6,0,10,465
5355f387ac8b64bd567adf9f3dcbbd90,0,1,39
dca813a184eb559c1fc2735ac8576fc0,0,6,72
f96d8eceb1d1585a109fb010e3498080,0,10,142
eab553832f0ba7e7a72aa34c7ec95c38,0,1,206
c224e3fc6735e553840e3853519fd95a,0,9,327
7dbfd34b72100a04749bcceefdf1a1b9,0,7,310
74bc77dc93a33beff1e39b5c4e71030c,0,9,498
46b5f38e5e312e2ab795b693ef228f3b,0,5,366
ad8303e5898c3195d40593349fc77858,0,6,396
0b90112ae774ed8ed3ba68e7aaed3166,0,2,437
932fb27d00e5964e62315be682c1c129,0,10,241
e7339a037dce43e22efeb03d4a1464f8,0,8,91
3c86d297f3856cb316e74540ffb46018,0,7,495
00bcf226e8648f78aa9f31baed9f9d09,0,2,416
1b4ddbb35119908d0dda9688554dd41e,0,2,399
e9beba12950728b89b82a0256be4624c,0,9,323
7f69a8312b84ffd5ab4faa3f6e140a6b,0,6,449
a993121fd197628e00d6c1b7b1082be8,0,3,405
db4fa48b3edde6bb2e9dc42477e95136,0,3,18
d28a8043a033d6be2f7e8c2828927558,0,4,45
cfc3ed6d0d8f9b5bcfa1f4153b4239ab,0,9,453
78c781ae5e46383a1fe233e179b0dccb,0,1,132
73965edcd5a8a46a8751ded7641b9b5f,0,1,306
5022c25e499bc1762b4fd0697c959eda,0,6,416
e1157d4a038b9d98191fa035a578600e,0,8,305
2d2ae6c29a2f5ca0d153229178cfb547,0,1,218
038d0244c43acfeff2b28dd1024399ce,0,1,464
94b71d729a5319a93b3fb034ff33945d,0,10,106
dcc048677071b9a08e27a4558204a504,0,10,472
feb880790a266428390f272fbe69cc5a,0,2,166
d8718dd53d5eba390811f44b9310b605,0,2,489
5e0e975866f600f12ece3565eba5e32f,0,3,20
e0882e04aba67a6dca4293e5fcb0ffde,0,4,493
0c01a6ceb3d0b8e026a59aada69e8052,0,3,476
cb1a4f6db3544ce1d6b6962006038e00,0,9,104
696a3c12e7767d7a096bcf44f01ae6e6,0,10,167
e4579c1f7e6832184139cfbfeacb0354,0,5,271
56a26c6596c9105abc58f3639dacdee0,0,4,390
dde82aaeff1512771302f3b15e3e9641,1,3,142
4ab0a44b9ef991a8885dc30ca54df3e5,0,4,58
c842f108fc062e9ad7e7508338b7a62c,0,9,119
f2a0d03f22b1de198559e682174e2186,0,2,338
201ff510af1c114dc492f65b1f96b771,0,7,7
b89320e22615c5f3638207f1fc19c0f8,0,4,354
008b456bfb174b57670660f6189c3d0f,0,10,324
98cc6caa7216b8ef12d46a5ba8dec9d9,0,2,342
5a7b632a6cdba1c3dd6d0f1e22ded1ce,0,3,276
31ccae11d8d87cddb0f049a94eedc7fa,0,2,129
9e767a6a7aed25b3cea53e01a48ec805,0,2,165
5a8c4a4e387a9c5386336717c213e778,0,3,139
be9c52a500ef6fbbde96055e1f05f5c6,0,4,399
a543a58235ed8576d3428a8593e378a2,0,2,349
af359cdc19c983df26605ce541d6c1b0,0,9,90
60777c83c42de18bd84a6d061d62a3a3,0,7,75
37e1dcb3342aa9cd1524154e10d8d781,0,9,384
8365b9125438e812fdf915234f6cb5da,0,8,322
83045cac9aa57897507eae40000a5fbb,0,1,423
4a73d8fe33ba2c07a3a1b6011b67b8a7,0,2,469
fe9e70613ecc5301386dec5f0c8eeb4b,0,7,219
30ef3d0d65f3755b54fa2e58861cb5d2,0,9,81
c2de596656a0da529bdcdcb891bbbac2,0,8,178
ca2695eda35cce95a504f93f2edea8bb,0,2,470
499cdd0b12f84a2ab594639fbfcc8ed4,0,8,318
92f1d39a8bfa6b29fcb0e1f2ef1ae547,0,2,319
4fbfa1f85d5f931a6edc9601c938a93f,0,8,12
0d3a859ae90a8c4cd00d34faf4bce407,0,7,13
aa3bc980ac88325853d1fc89f70124d4,0,6,178
18d77bfd0d400d03d8fdafb40d1596f5,0,2,359
791bfdf008138936e3285775b72b1713,0,1,474
e9314c788ea19de483e8bdec90faba62,0,1,258
6444e07dd21a86a33a947646acca79d3,0,7,425
076c3e4a8f76579feec33074295f5cd3,0,4,416
4cb8f031efc388067e44295d7234ad53,0,9,8
ab206619ed7ff8e3d23ccde0b2e30063,0,4,134
7a26a69ca6b4076b7b2b1fec73f72d59,0,6,300
047b0cc6f50c3731eced180ad0a572b0,0,2,114
5ff1bda3f4dcc21de652e1946e1d0a36,0,3,4
a83c7ffc4b2501001abc19d3f6d25a88,0,5,215
3923fb4b6c04d752ecdce166f478b6f0,0,7,168
0b759d594d0f749f009b48bbb7bc9bdb,0,10,464
c9e3aed40ca3992a184a84a9869639d6,0,5,101
34dc028c5eee45dc48e6a93d58c31584,0,5,165
e37916db2bac09dc11b29f8d14716a86,0,7,22
3f3ed0000c4162fe1fce1e79fde15de8,0,2,209
6ca899dc7fb5feb9821bba62cc4e5902,0,9,264
746d979dd50d7794a1ea6a6e22fe302d,0,9,489
98fe8752005765402ecdd3362aefc76b,0,3,354
9ce38293a562439fab09828844f07173,0,6,44
f8f7d0d989dd166e75195395ab5897e1,0,6,452
0493f685f42daca8f304d164e5e1313b,0,7,306
234c04939b09edce671216d0c9facf29,0,4,140
09946bc3c566f72a13eeecd1fc16dde2,0,3,467
5b1d8e7e72d894bd5de4832b2afbd3c7,0,8,261
fec1265a285ef11c2916bfa043421f05,0,6,17
0e83f948be2ff8a21275f0ed0cdf85b8,0,4,352
7f00ebcd0da53080a89f7498d42d6cf4,0,8,369
85116cc24357369c0749bbded861787c,0,7,479
95e7bb8e60ec4532d114a770cdecac39,0,2,417
948c311d240d019d4651dd0d04a7a556,0,8,416
a9a1a514763f952603e0f54b122b1a9d,0,6,452
7523674e7a25517ba4893b51208db5ec,0,8,103
82926ef9d9c053035b143ede5dc130b0,0,3,61
6bdef43215d9bbeb034fabc6dad12c27,0,1,35
8258734c94b1260d8e4b8058c44d7295,0,3,121
46c549833bb26518f5f8556d028ebb8a,0,2,399
cc7545828a529a7cc21c828875630ac5,0,6,389
e674fe1a6085275f999e4766c349b642,0,6,496
ab16c99f2be663299e2df91293ffb619,0,9,281
c23044e7d1c4f4adc20940b299baec42,0,5,342
ef422e50b22f43221da7e191fc84ac49,0,2,8
7717f26a65c3f2a35c98bed217ce9acf,0,6,2
855aeb5a8c4307bca4d2b34e1392605f,0,1,487
7cb922332576bf3b94abf3dfb60f81b7,0,2,367
4a39dc6d7bc1af01bc73611fef55a15f,0,4,226
df32d3f3a1160d23974a145cbab1fee8,0,6,359
40ef58b7f66dc4b9256a02aa443ec682,0,2,108
645ab373cdcfb6381d4931c6fa9635c3,0,9,269
3fd6e3a51e1e1dbe38c64a9c70817569,0,4,297
d03935bd10c45efeecd690de57bc05cc,0,10,374
f9c1e43fe10b457d1512a4eeb225f2e5,0,9,137
f6764bdad7fc68713199a56d9f8b4f7b,0,5,94
6c87198ef4d0538c0ca6b787e3d51895,0,7,164
9bad5853b655cb8c02eff65061fca31f,0,1,362
0132e333eefabdc14e9b606fdd174055,0,2,471
fe70ea6789ec3b523835995e7c7f49d8,0,6,280
2010572758ca94c5897b81e1da886722,0,8,135
778ab5687830bb70bc346efc789b2356,0,2,169
a7f6e440bdc7049f43f647b44e556693,0,1,304
0f67df9ac06d797dc45b06c7009a6e6b,0,8,175
2be934b0db21ef5f3b4ffa3ae02face2,0,6,41
29e529ed237101795938ede66c510c1f,0,8,417
f9e68fce3c05f4b3e660e5ef78898617,0,3,474
03184c3c9e74a662c7cf252bc4823348,0,1,53
9a182bdd5e3b012fe96f250c88e9831a,0,9,436
f1c58ab5dbe97d161589533459ad8223,0,3,188
fb32d45329fc7e2d8c4f2fe90979e31e,1,1,367
5cbe7b5bfbf67655df40851c985b80a5,0,4,43
4092bd555f5fb25685028fc88279d92b,0,3,29
93f2eeef66202e9d01e2b5378a48738a,0,4,373
4e27a5b6b1373f5427ff1096b849caac,0,9,179
ff6d2c6f92c80acace6d8ff9be93d65f,0,1,326
56d53dfe905b5e9ee8d0030e55f8e0d7,0,5,208
df2a96377df4f474028d5c1e1204dad0,0,10,78
b5732313d3eaa347aa69f4100288e237,0,1,202
95d142db5726e18bad0c4360afba782d,0,10,47
582bf5d2fb9d17aabbb8ee8382a90a8e,0,9,316
bf461cc73531a30d25978322efb5fd2c,0,4,354
929f5c1d67b2a00dcddb7db18115fc63,0,2,452
c23f2dcb5e13058779b3018ec92c6db9,0,8,159
f7719332620bf09b93ebf2f7e73828a2,0,10,37
e29a2f1478bf5c5cac9f4894a8c37893,0,3,175
40b2d2da34fbe222389cd8994d1d65c1,0,3,158
236547c7078db09686f6a7620aa79a96,0,1,457
23ebfd8679b8eaa80674dd8a068ae5ba,0,5,498
2b9c8153c4d38bb6747e716003a61c91,0,1,252
998508925dd2e712ca26c4460da05351,0,7,108
84fdf4e7048f8cef94e595d88691d1e8,0,7,335
bfcc552f9666f32bcd4d9ea25649f081,0,2,222
ab059df18b346e8aa5f96d79e765e983,0,2,221
318f64911b88d30fddfae80502ada691,0,8,333
53a15d4a944bd7e233a51a351d07cbbf,0,1,88
2fbab5632b3e87c64fe20e7fa4e17233,0,2,449
d3e1a45ef89dc0ed6c693a103e7be382,0,1,66
592a5528a98e84002e73dae83506b652,0,10,302
1dfe1dc7ef1bed1dafa78e0950cedc37,0,6,273
0e6e7d07b0c2a491c0c347cbddaa2c0d,0,3,132
40bbca4d0b86e478b1258c2efdcf43ec,0,7,72
1796c83d562e4a170a1ff59ccd23772f,0,9,69
1061e611796de00ae11a384808ee832f,0,4,133
39a933822891105d4b6bec375264141b,0,7,161
eead90a9a0a34f25496e86252d3f5f48,0,8,212
f50aa37914dc66a448203a5b501ced41,0,6,28
c44770ee8b1d99dc7a7a524abffb3fb0,0,8,303
646f49f540d36bf7aa7568436a260aba,0,3,443
0de18a33585f73e29170de0aea49b17d,0,6,409
2935dac973196397834f87c9823a3d5c,0,1,488
0c4b18da2c752c36e789567d4b9f3f97,0,4,272
27c2cac13a5b981c2ca47c672de0aa50,0,5,80
c0bc86444c992bd6f29f23309fa8ad19,0,7,364
b241a267766ee5d19fe240be93aeba5a,0,2,276
60859b4b453337c4c7de24bad6943c47,0,5,464
3dd13bfd02b00305a05fceb31452b04e,0,1,125
32fdacaea9c13a7d6f626ea105b721b5,0,5,275
09f6586efd63665dac45000cfd1b8ffd,0,5,343
ae6fade99de43fd23577028d01276fa8,0,3,2
ec0b75d857c30f30a551a5b13280760d,0,9,15
93fa6fbe46c3b1e277b6cad043eed3a3,0,6,391
fc58ce0d0eaeaaca19bab8f9de409408,0,8,376
fb29142ea00b0c9955f229794ca594e5,0,3,215
07475ead8d1f6a5648d936fec3196a2b,0,2,317
075f15f9adc2785d2a6546419bc9a9c2,0,4,352
689ff0d3c92d1159d6c95c49c0275d25,0,4,418
0a5f6dafcf58994205f9a14ac4cf7955,0,6,45
602241fe548cbc3280cea2ff9268c176,0,7,384
a44029bc9ade6405bf664ce930cb9158,0,8,353
b465c60a450ec0e535112b0a0a61156d,0,8,66
4703798a8502f05960a22a0972e2bf42,0,2,185
b50c4c63f7d6cc67593ec05c80c33bb7,0,3,298
b0ae8f17ff78146db72aa852b0204352,0,1,57
f9b4fff6ea278b0b2b36a8cf65e784ae,0,8,426
e902f13711280f2aff96bb77f8e93d83,0,9,60
c3ecd7373bba9026316360b082256450,0,9,259
90f9af0e2740b2506bb818bf40a6c54d,0,10,48
2cdd00ff1ab2e8cdaabdd1ca22d90a03,0,5,154
ca724c236375608ccd12b3abff139617,0,2,228
890ee02e3d98ede975fded00cb84ff0e,0,4,473
a03e86289f2ad21bbc8f7f79f6e5b2fe,0,3,467
0d2fc180a267641afbc2446740d12eea,0,9,193
2665793df37417359e384437036790c0,0,4,378
c7770e4f44219c0bd151179e22843b0f,0,5,394
5e3ac1bf960ce76418eb305b2e4f2683,0,8,73
fbbf0992275cfecc6a815a07c27c8e68,0,2,204
e3add06febbf42d40163d9c39c33a71a,0,5,98
5f9e4b872b1dce94dde3410fb3caeff5,0,5,69
f278d8483a57f915531c8bf561791680,0,1,458
4a71067d28550958fbc7f69779232210,0,10,382
e4cf5b1466e16c83d52260a29442e895,0,1,492
d2663fa3f3755a1f7fa5e2092ea37a8c,0,9,300
bcf905baf5dec106aed8d9816fb4cdc8,0,3,143
30dfcdf6a60f44d98fc5451daf24151c,0,6,337
e3e8b48713c79a6549c2588f85829c85,0,2,63
d2328b93a06fd2b4b28426539c003682,0,8,471
03f361a76e4d47e8cda76ce8c6d94276,0,8,495
9a8ac6537792918617123f0f774cbe01,0,10,261
2bcf970710b6ac666609d06c2ffb9b71,0,7,253
76ca42fc3677d33980b7f217ec37b738,0,1,256
aba676ca45d40139fb889b5f0164d512,0,4,222
f4d0c99ed84a4093e1e682e144f8fa34,0,10,391
3f68a64179fc0ca494b0962e53ccae9d,0,6,24
8e39a544577aee2e39a29df38e8ff700,0,7,97
836eae97601295213cc22bf5fea8151c,0,4,196
62c486482f45e936639157115205ca2a,0,9,154
52ceb61e90744d4a806a1ae548d12a76,0,3,237
c47bca36aa84cd5e464cd9a51e62a346,0,8,405
0a02337fbe9dfb2148bea0cd61ad7c39,0,8,133
306a5692340c55cb1eec61526f6522e7,0,8,275
32723e748663d5ce4d1147a4a85c1804,0,4,383
c72879611c002cdb59e7c7e609e3ba83,0,2,419
f408abe2706b9ddeef7a14408bbb70be,0,7,10
4355a411c7134a02677bd7bf609f3b53,0,9,441
406aa471af81827c4ad67ff70bca7b80,0,5,454
db6f97eff0fb917b03903b3d48ae00df,0,1,346
b99d005f795f405cb9d969ebf5f41654,0,8,126
97df0792fb6ac34d076bc2c9f7e707af,0,9,387
394efd51dc63c3bf8306be36047aaa8e,0,2,412
31d89b0aa6e7958cc0c787c840ccebf2,0,1,250
ecd46770afd97708ee2f39f92f3dab5c,0,8,416
c78378e0137c9b5f684181355ce5f168,0,7,136
9df63d804ebd850ba5424428b647f0b0,0,6,415
9db00893165776cba46a71896e698815,0,8,227
b15c83c73f79888dda21805d5c312bf0,0,1,459
ac267fd1ca367b9fc2cc7a3ca9910e4b,0,3,143
e5b51a703744d3fd5ddc5ba4a5743cf8,0,9,19
108997461e94c1bd40f0b8ec649baa46,0,7,55
ea4b03a152625f5e38744b6e53d7d56d,0,4,59
73960b789c103dde909ff492508ce8fd,1,2,195
269ad9a8d322084645d6069616af705d,0,7,309
2ef2d447228557771555c3eea49225aa,0,3,360
b17d62b0da97e6f6c683959ec290fdf4,0,8,246
0af15a1031556fedde8c027a659c3f0d,0,4,83
01ffbf2582d1e57a96ab8ceb9cb9ff95,0,8,303
432b8278a79b375ba95a989159e503d2,0,9,34
d6e755771f83e0d35a801182a9c13ebf,0,9,452
978276cca0a8f594e4ed8edad237f1f6,0,7,460
db082564eca354a1070ab45af3747890,0,1,436
7208e2f19be95132766d7da1218cfbc1,0,5,403
86128c315490fab748a008d0eac5308b,0,7,236
35453ba19dbf8bf64eef5caea99e8744,0,7,210
61129e9016aaac776dd0a66757355ee0,0,7,211
25d0d89fb1ff3dcfb07720e8fd0547ee,0,2,310
be484441486d35f4d779f657417acf15,0,3,71
e62e4247010c30bf4882852e8b266734,0,6,474
a26d498b294ecc977a830bc8016b87ff,0,10,74
048621c7a2009505ae911ea52d4091d4,0,1,413
37a7ae2951acd91f4fd81e28c3089726,0,6,361
0754aa42cf2d4e0856de69c91c25a2a0,0,10,3
c84d6a6c194a97d2dc2b81b81af621b4,0,10,402
98561d1cbdb84800d4e0d7601e21771d,0,9,15
7a0230cbd7bc0fa710b364dd1f3b519c,0,1,222
2c074029340914855264d7a661573351,0,3,417
b8cc5e46493d1fc699cffdbcd5dc1bda,0,10,378
36e1e99366eea54946ef297ff9b0d788,0,3,268
52c078c3e1b80acec9538bf16cfc75cb,0,7,108
53936a61759ac3b595d8b279ea336da7,0,9,464
0ea5facb7d5f7959d289d784e49832a1,0,1,186
8ee6ae898a3dacd2fe4b94d14f53d859,0,9,2
c63030a73075605e5b35a17f6c3575b5,0,4,39
11c1c4617b3e024f14796c0e62b085a9,0,6,492
0c58d0f367d1e48d2dd5117b5f9009dd,0,7,238
27e933f4d72053d36fa1628dc559a0bb,0,1,481
f01fe7239471517de3c6e9363c45f50f,0,7,332
2274fb76521a7e89f7163631cbd999fb,0,7,404
7ee9291a37263315979ca4e3c1c63a34,0,10,244
43d5041f9ecff6c0b3fd714a61f89c2c,0,5,152
ead47c0a183e406640118e3606c21e6e,0,5,169
d701e117f486c1dd03d736febec92a72,0,8,240
f21dc32d7b9ca87699308edf28d9e926,0,2,140
5a131e77215446a9f441965d10d53aef,0,6,247
2f91537aef46f9bf208fb7a51b40a0ec,0,9,72
9fd48fb3adea08850bc9842d2480c6fb,0,3,134
eda538db2c2b4c7e76f631e23db5c144,0,10,27
dede866a83ab93fc3c9aa8f48d4562ff,0,5,250
e210997515caadfdd94ffc3d69b84741,0,4,146
5c6d995ef0aae63d93dee038810866fc,0,5,479
64ae97cd4afaf61d6f0a566cb80e7f46,0,2,471
a32737b689bd76b5d2cd8dce531ebc6c,0,9,63
9d27de91aaec27cb858d09207fb8d670,0,7,216
69171914eb4b5e8bdd7b6a6efc022ae2,0,2,408
f09cdcf946f1d02716e87c30820d4994,0,10,28
533800f8b29f02062ad1aa1c5ea7b90e,0,8,93
15df159703c102d47ac270ce3e301a8e,0,4,430
0be14d2312565a58783a7e2d8d20035f,0,2,250
40bbb45ede8a4749ebaeaa0d0b88e3d4,0,10,11
ee91cae297c363606e5d4993a0849b9e,0,2,489
87493d942832df89d209ac3f16e52670,0,2,495
d81627feda6533973cd13a44c1ed6c6a,0,7,405
751a4bf86a225c7e9c4ae4e36cbae7a8,0,4,148
e6d5a547622b28a5c97b2098236764e4,0,9,261
bc09b3f0785267d82a1f403b74f4882d,0,7,219
11ebdaa4785c4fd3928b3dbc8e5b0f86,0,2,107
889df316cf95ba7ab3d36336b4943588,0,8,424
28fea63097e0ca7ace158d1f4d67cb60,0,8,106
ee5feaaccc22c93e2269d922ac90bd85,0,5,391
225684b69643d87c7a214fc70fb11eb7,0,8,368
3b2735c2fb7c41abc262e0b0b843e861,0,4,77
30248e8fa97cea9984dc12dbd44a8685,0,4,48
7494e0f5a9a2b7a60e472d476a04f3f8,0,5,141
70e347ad4859f6961f333c0e50fb9e05,0,10,62
726807fd957e03dad23ecea16f831818,0,9,303
19fe9fa37e50ad46c19b0b67ac5d99ef,0,6,168
54389c36571859ca83ec82bd3deb97ca,0,9,247
9db2daa1082ec1315ae30376699bbfb5,1,5,12
9fb5883157c5b11db3f0011f11262495,0,7,153
8a7570ec40496ed3c87e6f01e083aca0,0,9,94
7d59861463317ed4516a8177e8ec72e9,0,4,390
6a8172d5954b39ac515a9c97acd7f163,0,3,97
582bb12c170198f126762f99019792f6,0,5,394
e1efb24573574c3855189d91bf69349f,0,3,57
45ceea797ad5147982c3e38c4564439a,0,6,56
b642a83b9590716f097ccb653e647cd6,0,10,142
d320bd3bd18f66d34644a442eac1548f,0,8,41
cf8615e9b496c9c6ab09bb6891667e48,0,2,162
65ab4bd242899c8f34ea613532d50ca3,0,7,360
a57263090d920d42e5bde0263e68a5d4,0,3,269
eed05a0db34a16a494ed3d39252ce845,0,6,260
6006a9af9558c45dd33f7674b32da9df,0,2,92
6111ed66cdb99d2254c76936c466557e,0,8,490
794065ff46f3090d56ba2420c54dc041,0,9,493
98fa816affde63b402d9a9f878c0ffd7,0,7,214
01998466da38f7c7df465a99861690c9,0,6,91
b96e1bd6f090f2b5b7c2a5ba3973b4f7,0,5,284
0c0378d450e044971b1e0eb60b9a92d0,0,5,486
a5fd21d1ac30b4f686399c106b533b37,0,1,360
bc040c063e695614acbe74b582bf3736,0,2,489
2f89f7ad7908aef00908cfb15f8bb9a3,0,6,374
d85de9e7a6210d4ba48dcd6769de7825,0,10,102
1803b531a8985ce3df66fb1f4f7e885e,0,8,236
29ceb5c72c82e094bb41ccbe76cfc8c2,0,2,442
c7e9d696cb114d126db2ffc184640b6a,0,7,16
f1bca79384ed985b343b46804f8ce69d,0,8,318
9ba2738cc1c39178bd471c7603b499cb,0,9,493
5ceb784693447a6757e9063d37ff990d,0,8,267
9298b68e5c19db4d877d03ee3674fad8,0,8,391
b581ef7e6063dc817b48e3b522758e50,0,1,51
fefa264e9edc3321f9cc5b045c6592c4,0,2,337
2ef35fa56c1e9ada79afbb08110202b3,0,5,146
70113dc8bc979d6d45c90668e009494a,0,3,79
92867a3b8355edddc58b9fadadd03c42,0,5,435
066891383135567e04bfd67300aacad6,0,1,90
606f100ef36311f89ea24f0b1daaf359,0,1,200
c7f855de564052e5b2e7512d4caf1d36,0,9,490
3e7e69a33d23db19d169dd6b2828540d,0,8,357
bfb1c0ab481986d1449e0c93d7423c55,0,5,35
0de1dc7019ebd0029925621d8873c910,0,1,241
014059e1866456468e0a52d0bb0ea06b,0,1,455
f93df2370fbd45596b60915015d4e055,0,4,55
eecfe19ffa71b640b0ca0a91b7e249b8,0,1,346
6fb5a3f0d981862ebb11c42f5d083b84,0,3,111
a9b297411ea727cc75ead3c9b0c2ac5e,0,7,447
c69d2abf9e9494efac7ea66141af2b10,0,8,229
ed3e7afbf1ab3935329987d55b18baa5,0,3,20
9eb2529fd32fc1d0e2aa0247e522222c,0,5,283
83ebc299f4675467040e9c1614a39925,0,8,88
ef38f58f293ecfb9d81cf3b613f3e9a0,0,8,98
27dd7fcce737a6eed66a6e800ed692ae,0,3,267
b30b8c4448441905ceb8228e667e494f,0,7,475
eab480499f50adfb54b30c74a4f1cb14,0,9,48
4845bfe3fda7e038e9f867a54c5af1c5,0,8,86
38bf4de68dc28b8c02ceb6af57606522,0,5,23
ce164834b8e8f82812930ea4b4c8ed90,0,10,285
52af9f6d7969264dbb80dd98317c0ada,0,9,37
9856854cfe120e6e16cca31fbe7ca678,0,1,144
9ec8ef44f4b2fcee3c2988c3cd30529f,0,10,6
61e971c7ec2da6e3314e166c64f44619,0,2,54
d6f20e71cff539d2c95071ff628a1d87,0,2,415
67449838131abdef613e66702aeff5a2,0,10,326
04f37a339bd29ceba8c7beeb2d08baac,0,2,372
980e3f6ad3188db86918a995616b2ade,0,2,494
b3ea0d74fb2a3e2d20813b61fa91f77d,0,1,401
4aaf36e36b279cb4de47129248cbdbb1,0,6,421
e71131087e1ca67132ca78b58d8e8c98,0,5,229
6f3c7dbb3a51a08600238036f9549f4a,0,1,416
2ea63aca9f9454d9799f989d19fad7c8,0,6,324
bce50655906b3b60214ebe01cc653ef1,0,5,479
9fbf8311ce6f8d8f08ba1f398ce62773,0,2,289
d464606844e566918e914c2f18e77f2a,0,1,388
9da730d856c736cb6fef25da9c403089,0,3,342
9bcc7c7ce9393e78e7fab3ff3ede5f53,0,1,436
b2c5279c34e82681d7362ea7f9dab40e,0,4,406
89d5f6a7b4cb855f8e4575434f9c0561,0,6,28
b21da2776fc3441ff975b6a663c3fee7,0,7,79
94b97121b7e74f46b9667fc42b12f445,0,3,475
d8143b171817a3857c951f7b6cd235d2,0,4,53
e696986ad2b24dc2ec4cf1d76142f92a,0,10,481
a1b3e5faaca824f1d3cb261fc1c59bd4,0,10,100
5ddad6d15f042458c03c0bd10cc91641,0,10,30
0a82434e7a20cc23d13179e94ca1fceb,0,1,85
9e89b01fc27dd5bbfbfdc44caa0d327c,0,9,236
352c9443313a1c7484b096829b4135e3,0,6,295
a578d8e59f137aec693d1ae512a078d4,0,4,119
c8f4b6644a0f434ce2e3511767a2ae28,0,10,367
ba3d98446b62b072cfa55db963b15e49,0,7,459
db935c2ba4563d1b5a09675cd3923814,0,9,0
6159fa097643857c656edb91fa22a661,0,3,498
724d48092ddceb702aed8baa5b8593f2,0,2,295
f9c351e246ceed2c1711687a27ab45f6,0,7,321
7bfb2e79030952f67aa42daf527c325b,0,9,443
58611b18ffd825cba6636a31fea7b999,0,3,357
e430029bba77ffbffa142fe32e131e3f,0,7,165
50a8043712cd558eafc5495c24380e20,0,5,143
b250756ea42af7528cffe0057379a525,0,10,180
d8647c5506fa745a45f4012b28689b16,0,5,394
6050f7230274b9caf272eadf434953b5,0,1,397
bcefccff7eea8b4103c76a7a073162da,0,5,91
83e508fcfb3107c167f3f95460eb72ed,0,1,266
625a048156631bb34ded3c3de4911e17,0,7,402
2a47af3c1560f7ae017a0b778212f92d,0,3,293
5eb12dd239f57d1d3f953ac8bac6f5ef,0,6,184
9d1b8a7a381971e57123f3c8fda06b73,0,3,373
96e9b88f246fea318fbbd38109997d6c,0,7,485
e59731303c2277952f2a900c7294c753,0,10,456
0ad347859185b75b8fe753197361f093,0,1,473
3283a5804448968d73749fd087b551d9,0,1,423
de8b3c87e51c334e8e85bffc3619051f,0,10,243
3f2ee59eaf9bad64560003a91b878579,0,1,72
a372d7767dd7b32f04d785fe3863a06b,0,5,479
db068b70559f26ac4a220e8d1f2e4dc9,0,10,33
6f22608bc3adf8c791cb4c040caf470d,0,4,361
48215ed751e20676c6f406fb56c208c5,0,9,199
643f32519f18992b597bb20c153b5274,0,4,63
2640253d06fa6e576ad41ecf75e1ff99,0,5,386
eaf29d0ebc8ce4b3f12e89ebc8fd0086,0,4,12
231b2990668416b7f467aaff7b51b505,0,3,63
b96f7190a4c57a3c76ef2d3b4e2b41f3,0,3,404
900c4937dc9f91ade6bb20b66b5f2a76,0,6,101
70000693d30973417b8ea07196700e42,0,4,303
8327b0466df2496b5ba37d924f04d4a1,0,8,400
5e0a25ed1fbef31d259c6b45655c0e2c,0,3,45
82c521a487d929ec103b6142c8e76dc0,0,6,187
807483de5cb6ba5382f80eccea3534d4,0,2,232
0c9c5f4e93f24b228ea18ffdba76e369,0,4,112
da81d95446095294ca94ee7aea36c3f1,0,7,64
7fee96b2abe03ed87b07b1a9dcd92e0e,0,6,375
e7a616182038fe398982eb9ed292efeb,0,3,494
8c3c8186855377cd6623ea46fdc0ec55,0,2,372
0befdac8735fa70020a428e3b3f16ce5,0,7,253
b12059be0b01e129f3f7847e13ebe233,0,2,490
1c8748eca0f767b9646c01eaccd725e5,0,3,427
0ea5be453b24c34e2ea1f976835f1e67,0,4,141
ac10181c9e3fe62407397288c43d54f0,0,2,156
d1ad0686e3b312041399f4cd3b099f8c,0,3,41
eedb583eba652d4ab22f78606007afb3,0,6,328
72ee680d7e12818faaaab046aa87d049,0,2,220
187d41c7fe2c096c55e21599e4a26617,0,2,318
1acd37da3118ae4a7b2818e4efca02f1,0,4,340
47f8eecc020997e4bd75c2d57f10f21c,0,3,4
a20ec4a88fd28a82021f357f1fce1a72,0,7,405
cb9ca41efc0134fefff017ec43039a1b,0,5,404
eab94e1cb41cac3ab65e84885ffe5c57,0,7,469
0efad0994c453103f0e458a42b888c98,0,3,1
faab281e4f1e056de8455e76a57285cf,0,10,343
c689807ee78965a8db4abfbd9de17cf3,0,8,489
ac85af77a44689355b4d5fc0624f4a1d,0,1,192
c87953077ad4d65d3832f15ae7abbd74,0,2,317
2b45635cb368d080f4ca4d8dbc31d21d,0,1,143
9932149d03c5c5d3c77e06dcf4e88c6f,0,10,294
61051f0b74f22e25020767e4bec32721,0,5,274
de8894cd591ae2d30c182c3ce07ea89e,0,1,43
